01/01/2016 06:00:00 AM,CRIMINAL DAMAGE,41.876030176,-87.714467825
01/01/2016 02:00:00 AM,BATTERY,41.756459261,-87.589526145
01/01/2016 10:30:00 AM,ASSAULT,41.75177304,-87.563029076
01/01/2016 12:01:00 AM,CRIMINAL DAMAGE,41.734771452,-87.559667395
01/01/2016 12:01:00 AM,CRIMINAL DAMAGE,41.874376369,-87.723887175
01/01/2016 11:34:00 AM,ASSAULT,41.952808979,-87.714085922
01/01/2016 01:58:00 PM,ASSAULT,41.78146195,-87.614440445
01/01/2016 01:45:00 PM,THEFT,41.74808565,-87.643968122
01/01/2016 10:40:00 AM,BATTERY,41.750446169,-87.602733461
01/01/2016 12:20:00 AM,THEFT,41.843724661,-87.729396905
01/01/2016 12:50:00 PM,THEFT,41.892239705,-87.748898049
01/01/2016 11:40:00 AM,BATTERY,41.87882515,-87.729147306
01/01/2016 12:45:00 PM,BATTERY,41.882301097,-87.760545114
01/01/2016 02:50:00 PM,CRIMINAL DAMAGE,41.89706041,-87.772372761
01/01/2016 09:00:00 AM,BATTERY,41.898922677,-87.732032344
01/01/2016 03:15:00 AM,BATTERY,41.867163633,-87.718580822
01/01/2016 01:45:00 PM,BATTERY,41.93886583,-87.708049736
01/01/2016 02:43:00 PM,THEFT,41.857846876,-87.663145252
01/01/2016 11:08:00 AM,BATTERY,41.814963912,-87.60872845
01/01/2016 04:30:00 PM,THEFT,41.925395988,-87.652359093
01/01/2016 12:30:00 PM,BATTERY,41.903591885,-87.688270928
01/01/2016 01:55:00 PM,BATTERY,41.748608107,-87.626969858
01/01/2016 07:00:00 AM,CRIMINAL DAMAGE,41.730875096,-87.560974419
01/01/2016 01:30:00 PM,THEFT,41.778996043,-87.701473317
01/01/2016 02:02:00 PM,THEFT,41.897895128,-87.624096605
01/01/2016 02:20:00 PM,THEFT,41.910835515,-87.653351515
01/01/2016 02:39:00 PM,THEFT,41.88233367,-87.627841791
01/01/2016 03:00:00 PM,THEFT,41.716656889,-87.535281936
01/01/2016 04:30:00 PM,BATTERY,41.736993626,-87.545827764
01/01/2016 04:03:00 PM,CRIMINAL DAMAGE,41.802806505,-87.611300776
01/01/2016 12:00:00 PM,BATTERY,41.94018466,-87.734607333
01/01/2016 09:00:00 AM,THEFT,41.766192544,-87.666281017
01/01/2016 01:00:00 AM,THEFT,41.882914147,-87.694674048
01/01/2016 03:10:00 PM,BATTERY,41.799475787,-87.624211019
01/01/2016 01:50:00 PM,ASSAULT,41.786365989,-87.625488526
01/01/2016 12:00:00 PM,BATTERY,41.880509252,-87.624358666
01/01/2016 05:00:00 AM,BATTERY,41.80758603,-87.615080108
01/01/2016 12:15:00 PM,CRIMINAL DAMAGE,41.909463566,-87.651066295
01/01/2016 04:00:00 PM,THEFT,41.844252757,-87.724943845
01/01/2016 01:45:00 AM,BATTERY,41.798462192,-87.603897346
01/01/2016 01:46:00 PM,BATTERY,41.850057495,-87.697199535
01/01/2016 12:00:00 PM,BATTERY,41.960672693,-87.78681987
01/01/2016 01:30:00 AM,BATTERY,41.927015982,-87.720722201
01/01/2016 02:00:00 AM,THEFT,41.8929938,-87.62674752
01/01/2016 12:45:00 PM,BATTERY,41.792847522,-87.676701669
01/01/2016 04:30:00 PM,THEFT,41.80169033,-87.703792065
01/01/2016 03:38:00 PM,BATTERY,41.803603205,-87.685548434
01/01/2016 03:30:00 PM,BATTERY,41.80779181,-87.703963414
01/01/2016 03:30:00 PM,BATTERY,41.768195354,-87.629845212
01/01/2016 04:50:00 PM,BATTERY,41.84992938,-87.706842858
01/01/2016 12:00:00 PM,CRIMINAL DAMAGE,41.764519786,-87.640071759
01/01/2016 05:00:00 PM,BATTERY,41.866341527,-87.711154301
01/01/2016 04:45:00 PM,THEFT,41.920394271,-87.66845103
01/01/2016 03:00:00 AM,BATTERY,41.916288464,-87.713502188
01/01/2016 04:10:00 PM,THEFT,41.692544422,-87.626521771
01/01/2016 01:30:00 PM,BATTERY,41.744997768,-87.602582699
01/01/2016 02:00:00 AM,THEFT,41.890763481,-87.750553207
01/01/2016 04:17:00 PM,THEFT,41.909664252,-87.742728815
01/01/2016 05:40:00 PM,BATTERY,41.970356955,-87.72566488
01/01/2016 07:00:00 AM,CRIMINAL DAMAGE,41.869548532,-87.719633719
01/01/2016 04:00:00 AM,CRIMINAL DAMAGE,41.675252382,-87.634602858
01/01/2016 06:50:00 PM,BATTERY,41.788092337,-87.701783688
01/01/2016 02:16:00 PM,BATTERY,41.978662461,-87.651199753
01/01/2016 06:06:00 PM,BATTERY,41.757568055,-87.629620433
01/01/2016 03:26:00 AM,ASSAULT,41.870826375,-87.718424566
01/01/2016 04:05:00 AM,CRIMINAL DAMAGE,41.882786809,-87.706929604
01/01/2016 02:30:00 PM,BATTERY,41.885364685,-87.73649292
01/01/2016 12:00:00 AM,CRIMINAL DAMAGE,41.934649101,-87.680640704
01/01/2016 06:00:00 PM,THEFT,41.893741023,-87.704773116
01/01/2016 12:01:00 PM,BATTERY,41.883127093,-87.764959151
01/01/2016 03:15:00 PM,BATTERY,41.872273358,-87.718054548
01/01/2016 03:00:00 PM,CRIMINAL DAMAGE,41.880156633,-87.697227909
01/01/2016 01:30:00 PM,THEFT,41.867608045,-87.698376638
01/01/2016 01:00:00 AM,THEFT,41.885487535,-87.726422045
01/01/2016 06:30:00 AM,CRIMINAL DAMAGE,41.837552953,-87.637739167
01/01/2016 07:40:00 PM,BATTERY,41.795073967,-87.668258976
01/01/2016 07:25:00 PM,BATTERY,41.767260121,-87.615299157
01/01/2016 04:00:00 PM,BATTERY,41.754290293,-87.634391298
01/01/2016 06:15:00 PM,BATTERY,41.956769989,-87.66911718
01/01/2016 07:05:00 PM,BATTERY,41.895505083,-87.71174182
01/01/2016 07:16:00 PM,ASSAULT,41.895355102,-87.726802445
01/01/2016 04:13:00 PM,BATTERY,41.930732595,-87.756396604
01/01/2016 05:00:00 PM,BATTERY,41.894581495,-87.721164479
01/01/2016 06:00:00 PM,THEFT,41.752427329,-87.603993674
01/01/2016 07:20:00 PM,CRIMINAL DAMAGE,42.019399237,-87.675049485
01/01/2016 08:08:00 PM,THEFT,41.892000855,-87.765284494
01/01/2016 06:03:00 PM,BATTERY,41.742273684,-87.546631669
01/01/2016 05:30:00 AM,CRIMINAL DAMAGE,41.975862946,-87.83911785
01/01/2016 05:30:00 PM,BATTERY,41.857530244,-87.656416314
01/01/2016 08:30:00 PM,THEFT,41.851532118,-87.725759451
01/01/2016 12:00:00 PM,CRIMINAL DAMAGE,41.85604611,-87.723628089
01/01/2016 07:00:00 PM,THEFT,41.926296467,-87.702880861
01/01/2016 06:35:00 PM,ASSAULT,41.770543213,-87.589561418
01/01/2016 08:15:00 PM,BATTERY,41.76831664,-87.63352792
01/01/2016 05:00:00 PM,ASSAULT,41.984477778,-87.66009381
01/01/2016 07:20:00 PM,BATTERY,41.854362969,-87.728125905
01/01/2016 08:19:00 PM,BATTERY,41.822964021,-87.685536763
01/01/2016 07:00:00 PM,BATTERY,41.721549994,-87.57333164
01/01/2016 08:58:00 PM,BATTERY,41.857426013,-87.668641152
01/01/2016 06:40:00 PM,ASSAULT,41.898033561,-87.700874247
01/01/2016 12:00:00 PM,CRIMINAL DAMAGE,41.877633028,-87.633713529
01/01/2016 12:01:00 AM,THEFT,41.886179873,-87.624523664
01/01/2016 02:30:00 AM,THEFT,41.872709056,-87.624187857
01/01/2016 09:53:00 PM,CRIMINAL DAMAGE,41.726343531,-87.654285717
01/01/2016 06:30:00 AM,THEFT,41.979006297,-87.906463155
